A;B;C;D;E;F;G;H;I;J;K;L;M;N;O;P;Q;R;S;T;U;V;W;X;Y;Z;AA;AB;AC;AD;AE;AF;AG;AH;AI;AJ;AK;AL;AM;AN;Target
0.3530256017;-0.6970026797;-0.0447767173;-0.0811007874;0.6923627773;-0.3337928961;2.7216652639;2.3105658422;0.7752330746;1.2981503585;-0.8157219526;-0.4082156716;1.367895049;0.4240127371;-0.2873074372;-0.0267016115;0.5236215343;-1.8527212733;3.2052958576;0.0445367053;0.3391093978;1.2186753533;0.1711532508;3.8236479615;-1.2516214649;-0.1379549672;0.113676809;0.7792287286;1.2781174889;-0.1732524547;-1.5830442668;1.0349246637;-2.2316060755;0.2222118691;2.3209257755;0.6336297863;2.7821279854;0.9101353909;-1.4064772705;0.8094445852;1
0.4399864998;0.5152453973;1.717332507;-1.0158913331;4.744571232;0.7941250863;-1.5512657338;-0.6612274682;-1.9712353037;-0.0523633956;0.807457572;0.6532864968;2.5144451198;-0.7561105326;0.1371583083;-1.2299157052;-0.3822864371;-1.5984566296;2.3800878459;0.3463846649;-0.0606362289;-0.9438758279;-0.1212645306;3.4490798934;-1.879373235;0.4471676138;0.3798609224;1.4017050206;-2.6287364087;-1.7204948366;0.2960112232;-0.1397304644;-1.098121209;0.0262651123;0.2857004357;-1.8016844322;-3.118302551;0.9117657502;-0.3274397776;0.2112459799;1
-0.2039954841;-0.4069164094;1.4939971153;0.3146639753;-1.8373652329;0.9423589355;1.1313678949;1.432039743;-0.8414085382;-0.6718272585;0.8588703862;0.3871094362;-3.558163761;-0.0183745763;-1.5285650334;-0.1090919334;0.8690000715;0.2286159729;-3.3599192554;-0.657482903;2.9380328284;-1.0166561572;-3.3522829617;-1.326294648;0.7758078204;0.4127424285;-0.1548642004;-0.2542380472;-3.1889032454;1.275173954;0.1972012997;0.0214635737;0.5166873521;-1.517938966;1.3194838066;-1.8399179199;4.246168972;1.8233194344;-0.6012318079;-3.3814479198;0
1.8515715245;-0.4133401932;1.5419444336;-0.6970748381;7.8021294649;-0.8271409515;-1.5791998381;0.3890117345;-0.0417029158;0.554595178;-0.7001875852;0.7773435673;-9.974044213;0.9513790235;-5.8025574632;1.3133644508;-1.2922595337;1.6753209241;0.0855430787;-0.1105178856;-0.9211787322;0.2045076943;1.9869675599;3.736248152;1.2865963148;-0.8998564273;-0.4277117355;-1.0132755732;-4.5775015088;-1.0658114623;1.0419168313;0.1745432009;-0.9567015297;-1.2704445899;-4.8707538501;-0.1869675148;0.4633161953;-1.0152035582;-0.3055012246;-0.3082582157;0
-1.570623144;-0.740216546;-0.1144219254;0.999190111;-0.9327632517;-0.4689379772;-2.6647101684;-1.4694966557;0.2257710384;-1.3117874343;-0.016304582;1.0301519509;-1.5457631344;-0.1894319279;2.8949914579;-1.7064474013;-1.3942833713;-0.2811090236;-1.0630601001;-0.380481434;-0.5866561212;-0.2099844539;1.1103337251;-0.6894561057;-0.5548373151;-0.3425299393;-0.6404499026;1.3295873768;0.9103262554;0.444549543;0.5361550328;0.1021161914;2.1706114652;2.0793894193;-3.3685086047;1.998727618;2.1523789035;0.119902883;-4.5361410482;3.0419237845;1
0.4437291546;1.2038351116;-0.6104596366;0.0300617147;-1.4341562183;0.5722531151;0.9967567326;2.1576562522;-0.8048418997;-1.4222655516;0.179750958;-1.1167708709;1.9310486918;-0.3037866742;-2.2906641856;-1.2610324422;0.6721911584;-0.1720664542;3.8970917126;-0.9185918868;-0.8503471113;0.0388246415;-3.2924368852;0.3918566294;0.4728362183;-0.5493306041;0.6485092284;-0.3389177942;-0.3361073553;4.0110591843;1.5555207297;0.0363858954;-3.2432329833;-0.0069466126;1.768124893;-0.5789792473;2.2082092278;1.3111240071;1.6370827471;2.0766608174;1
-0.4208428474;0.8810000502;-1.2876456133;0.604249396;2.6012318731;0.4522555468;0.5109996744;3.44892697;1.2472368987;-0.6137108279;-0.6920485439;-0.0312673041;-2.1851489217;-0.1825237322;1.8397816205;0.1563451473;0.3130293228;-1.4954221475;1.523441603;-0.3739710387;-0.2913370602;-0.6924872106;-2.1210994816;-1.4984437641;0.6061362635;1.4543519227;0.4314319447;-0.1293976089;-2.2353460564;2.3161158937;1.288155198;1.1089912292;2.5226887087;1.8760185635;-3.2832359801;-1.3297960568;3.1979421713;0.4710704819;-2.8287142967;-3.7365935022;0
2.5036213361;1.6446634166;0.6757571227;0.6792660745;4.560514131;0.5429910555;0.8327745676;-1.0390764413;-0.1173526127;1.3407817751;0.1768456772;0.4000231813;-14.6790481367;-0.8427088164;-3.3110018988;-0.1492620267;0.0876052044;-0.2839432329;-2.5712440542;-0.1341659423;-0.9105244151;1.2398634704;3.8911753614;-2.7806506896;1.4558777697;0.209080147;0.4956758409;-0.1915248535;-3.9826693287;1.0888028567;0.9809593021;0.0925027059;-1.1826993768;1.8610040522;-2.4370932256;-0.2484076635;1.2570909997;0.1022627932;3.288324299;2.3907096078;0
-1.8775468743;-0.2049708013;-2.17654887;-2.2751206775;3.8069184072;-1.2840508336;-2.774604961;3.8255044343;0.5895614377;-1.7122055591;-0.5248870552;-0.8658318951;5.9497051989;1.7804450806;4.7016289782;-2.0826745733;-1.5326812152;-0.8817858788;-1.4382335376;0.9019733462;0.5197109441;-1.9639030169;-1.0903803409;-1.3911690165;-0.8224924263;0.7454125271;-0.6888489984;-0.7601071218;-0.0008691889;-1.226596848;-0.8043101062;-1.1516122961;-1.4462604682;2.4456744562;1.741690888;-0.2547403211;-0.7505753034;-0.216013199;-0.8794311536;0.9467496246;1
0.1345257589;0.9172224353;-1.9145792244;1.9941573715;-0.8896878217;-0.5504624109;-0.3647560789;0.7068283468;-0.303127849;-1.4706003497;1.2600021155;0.2274359937;-2.1842750341;-0.130550981;-2.2760352595;0.0996456482;0.7733033571;-2.2347267565;-0.1539268205;-1.5518813644;1.7008782422;0.3242671898;-0.6231037786;-2.5575458287;-0.7586347038;-1.0503111175;0.9075866448;0.9741533145;-0.9847999745;-1.13794898;0.162218781;-1.5229310341;2.5572108604;-0.1489965052;-0.0053863103;1.4266970332;1.171195027;0.4057867191;1.8615270346;0.3078704704;0
0.0868553942;-0.599667887;0.5416468273;-1.1459789098;6.1961311715;0.6921550403;-2.404036945;1.8144064591;-0.7404824435;0.574743203;0.6734754287;-1.5655141738;4.6387717589;0.3046397141;0.4135769211;-0.7563474135;1.2571955109;0.4606986885;3.0552532014;0.5041340125;0.217878229;-1.1358463019;-0.0531406212;3.1107935334;1.2248483165;-0.3178057996;-1.5358883188;0.5989536896;-3.3649738122;-2.1298440534;1.30661802;-1.583271025;-0.0667934741;0.533782689;1.0375188977;0.5786411558;-4.6828078933;-0.6179981133;-0.5856091125;-1.0595295506;1
-0.2766806546;-2.720307852;0.3478468859;-0.7872774619;-0.7200416999;2.1536624976;2.3080424321;2.5549227651;0.7925350522;-0.3628482746;-2.3104057221;-0.3624482767;-0.7521773626;-0.5413586979;-1.2934586104;-0.9677131452;-1.4050242124;-0.6495050263;1.0291807893;0.7105400114;-0.7079152123;1.2524238454;-2.4477315712;1.8271945799;-0.1935892594;1.9024649832;-0.2013927988;-1.8273722157;-1.4343381926;3.119158776;0.7462460399;0.0556330416;-3.0435942445;-0.4938198619;1.6230070557;-1.0205884604;3.0216663199;-0.9050072497;-1.7467536926;-1.1486088947;1
-1.0546328917;1.9572056507;-0.3025844848;0.1791333952;0.9857325284;-1.1268911581;0.8268091012;-3.4897185119;1.0628853626;-1.1957358168;-0.9083544965;-0.0599119648;-2.2551449144;0.9990196478;1.216724676;-0.0923624281;0.0056803336;1.4389618062;0.383282133;1.278865907;-0.1852326482;0.1025077068;2.1103454494;2.3448280519;-0.6703057801;-2.1738946077;-0.1064602677;-0.4609546805;0.1123768598;1.1468554428;0.7689216801;-0.1862128396;-1.7957453425;-2.0393633736;-0.2562190879;2.7382045669;-0.2606097676;0.6816287533;0.1418404039;1.4028144861;1
-0.5244215086;-1.8947595934;0.4778356324;1.2726312982;-6.0317318459;-1.1069629912;2.2757422341;-2.0841804598;-0.421000052;-1.9590840472;-0.9208365378;0.7974541325;-1.3008300197;-1.8855927552;0.25551491;-1.0309201675;-0.9621435263;0.4630308036;-0.4904965984;-1.1578365649;0.9072933445;-1.4927108209;-2.6477234421;-3.944289555;-0.8468574901;0.1635284869;0.5681920362;0.7616593283;2.5653234024;5.0887624199;0.3270753697;0.394016401;-2.8776674961;0.0611903372;-0.4893482672;-0.6046179988;3.1203897705;-0.3672103163;2.4834751566;2.4192796885;0
1.0043304141;1.2258470413;0.4616966983;0.4490897761;-0.5812703611;-0.2108590253;1.6090287664;-0.5382449353;0.3995165041;-1.6094557366;0.3704185624;-0.6509818504;-1.1342113222;-1.2954327389;0.3643179938;-0.5592070375;1.0224706392;2.6842006439;1.5930336849;0.9417655817;1.7591700357;-0.6890021392;1.1086825368;2.2595979703;0.1937014294;-0.6665645668;-1.2570496333;-1.3605694449;-0.0470055671;2.4112537897;-0.6681521393;0.1157067667;-1.6367959217;0.7537311776;0.2629574482;2.5405939022;0.0574606418;-0.7839568045;-2.1514603646;0.3331453207;0
1.7127710527;0.1114366351;0.0904609316;-0.6786582147;1.3709038522;0.8117013029;-0.6435088289;-1.994407013;-0.6044516783;-1.138512643;-0.122167348;1.6368605422;-2.1810196227;-0.1180906688;-1.656776462;0.0219903104;-0.6351528113;-0.0431332475;-1.6447071714;0.3307900698;-0.3497588497;-0.7278029216;-1.8688654206;3.3075569649;-1.0117099175;-0.4500524468;-1.221746309;3.0321476483;0.1461224865;1.5259058121;-0.6005211058;1.074090874;-4.5204779296;-0.3379858214;0.0325555982;-0.1647394291;5.1719421982;-0.7918410085;2.3912899404;2.2308671028;0
1.3327289963;0.2354689645;-1.607015444;0.3885818671;-6.3003921861;0.1689123153;2.8194204484;0.7658649023;-0.4221976621;-1.8675567788;-0.5136916862;1.538645841;-3.1407489664;0.7910725287;-0.9720035062;-2.8398091937;0.3079663314;0.2777932177;0.074196345;0.1642264319;0.606186268;0.0671844308;2.3342090912;-1.7049234891;1.2902160595;0.5509506793;-0.3906735067;-1.3152455551;2.0764218058;6.7019784858;-1.674817839;-0.1066188159;-0.3019611559;1.088118374;1.6060148811;-1.3591027311;0.7988920072;0.9479642735;-0.0533433468;-0.4003666453;1
-2.7719635281;-0.5701481935;0.6717578786;-0.6898365913;15.2883275681;-1.4451682765;-0.3754482567;0.0349354222;-0.02455918;-0.9430710388;0.6332973636;-0.3628035415;-4.4389090943;1.2939453794;2.6925488196;1.4671443524;0.6979060894;0.9416205062;1.1758412503;-0.5221522439;0.0187138596;-0.2810698424;4.7080257729;6.7099772508;0.9636924915;0.0792968407;-0.6385175993;1.9062031883;-2.7637483658;-3.9998321964;0.6473202347;-0.400863181;-3.7831267131;0.1773932004;-3.8425731221;0.1255770956;-2.5012685652;0.8766299593;-1.1370455416;-0.9557462711;1
0.4424178044;1.0952690895;-0.1595833096;0.0979651273;4.8963930355;0.5953925205;-0.0772799808;0.0055904213;-0.4707799516;3.6548007523;-1.0845745554;0.8624454862;-2.2367657041;1.4166379486;1.5145354885;-0.2999099742;-1.3130746207;1.0174480377;0.1231302399;-1.2899906284;-1.7443762582;-0.9192965802;6.7015019763;8.0708921243;-1.2132797043;-0.1020967279;-0.615207738;0.4621218854;0.4014436312;1.5859880864;1.6874947263;1.4915060674;0.2590518199;0.5009811912;2.7802521879;1.1885988709;1.5681827519;0.0568126591;-0.7062583177;-2.1734161596;1
-0.1396616117;-1.5514085037;-0.310608253;-0.995072542;-1.1788599056;-1.2188647601;1.9060970006;-0.7014748785;-0.8655844579;0.6474813231;0.8896446705;2.0096701981;-5.1275724105;-1.2699387096;-0.2958107336;-0.0088391197;-0.0816029357;-0.7963680198;-1.2535481394;-0.1525370836;1.1494718231;0.9923099008;1.6135972216;2.3430519979;-0.552977041;0.1092291515;0.9485063668;-1.0252005596;-0.8034246942;0.9051348647;1.0084355015;-0.8622117075;0.8928907624;-0.2327530423;-1.0956580071;0.136045738;2.2809819993;0.3617052978;-4.4043480867;-2.0685293803;0
0.1592176693;-0.2218821045;-1.0150015978;1.0192779727;-0.7755893788;0.7477893891;3.689714349;0.4368707026;-0.0140950225;0.1841194125;-0.967498872;-0.3314393788;-4.7612346221;-1.1981677414;-0.0342116817;1.3141439187;-0.2725743619;-1.4124887017;-0.5218616171;-0.3878561767;0.0303250603;-0.6060856363;1.2528530083;-1.6010263302;1.4179130259;0.1585672113;-0.8871150611;-0.4190903582;0.3631134588;2.1399075342;-0.1833964737;-0.1437737559;-2.6025222588;-2.0438892168;0.6182595411;-0.9170630988;1.0516013726;0.1473784769;0.7994155765;0.3725158159;0
-0.1000695429;1.3584684398;-0.4440544378;1.4491111905;-1.5757008353;-0.5271806638;2.594565076;0.134866078;-1.5079702168;0.0011106188;0.0211994572;0.6333618594;-4.6566068973;-0.5493392832;-1.3452467795;-0.8993968122;0.6740105578;-1.7242771333;0.9044926864;1.2433817542;-0.120160325;1.085713575;0.6488705004;-2.0250382391;0.9477932564;-1.5113968642;1.1258441506;-0.8153418142;0.0049810997;-0.5367917877;-0.6319592791;0.2829434173;1.5421990141;-0.819470883;-3.3947713113;-0.9601367252;-0.3975747413;-1.8365940165;-2.5912149793;-0.8313062191;0
-1.1999300932;1.7170835713;0.3419407495;0.8827596276;-4.6155888573;-0.6968495768;2.7500287795;2.7934105594;1.5012411441;-1.3262555878;0.1473018328;0.7303793846;-3.1056344555;-0.3246998231;-4.3724765996;-1.158324887;-1.2946731144;0.2819193163;-2.5704999344;1.1201770461;-0.3140414063;-1.9839983987;-1.7223686528;-3.2944809593;2.4235150994;0.212636977;-0.327268429;-0.5835381363;-1.3846303462;-1.5445506254;-0.4616034832;-0.7816440662;1.0479401183;1.1019351006;1.758412448;1.5569172022;0.3390306198;-1.4538590495;-0.6844343818;-2.5219793057;0
0.4461325488;1.6846418192;-0.9623720064;-0.0899293408;-4.3884252467;0.036134332;1.221663053;-1.8584874123;-0.3117798381;1.1540215583;-2.2408907609;0.0259925053;2.6547084435;-1.9225369255;1.9432717095;0.3574376209;0.9412452303;0.4539955487;0.5934076021;0.7377090836;1.0565265319;-1.4323667699;0.0725847174;-2.5277275591;1.7449670286;1.5699729705;0.0352662487;-0.3699128859;1.5824443645;-1.7851590966;0.4758139733;-0.3785120032;1.9809133372;1.0491269285;0.7056701301;-0.7118414935;-2.1273385838;0.5579856691;-1.3825395268;1.1743480948;1
0.3935674007;0.6311517604;-0.4432533931;-1.7707096955;-6.7915411238;1.7512802599;2.7365933374;-1.5383259457;-0.8652093157;-1.2252158696;-2.288517454;-0.2497103796;3.796744337;0.5616136619;1.9881945934;0.7371625594;-0.9790399669;-0.7353763327;2.9301523636;0.1629852644;1.4441374985;0.3630203004;-2.3129826006;-1.5383380674;-0.8610782618;-0.7878332662;-0.5909120334;0.1392494161;2.3191618355;-0.7909207127;-0.3962683157;-1.6824291178;4.0076793617;-2.1440627328;-1.3197624937;0.6249683756;0.5253915336;0.1358581836;-4.3041406756;-1.332170354;0
-0.2051918332;-0.1137452544;-0.9552552305;0.1161923788;0.0616056481;-0.232352255;3.2452169049;-3.1930999946;-0.2339034826;-0.3970154238;-0.5207481781;1.9298696355;-12.4274285341;-0.1294062763;-2.0692274845;-2.0317412946;0.4744411554;1.0446151197;-3.346258544;0.1625107467;0.0563673678;-2.6095736904;2.3306430347;-3.6777595404;1.623543803;-0.1489058403;0.5629096304;0.440791287;-3.2795162343;0.7445871631;-0.8150502393;0.3048631368;-2.0726959528;-0.7296891555;-1.8816253929;-0.3669688536;-0.9400917522;-1.2593171247;1.0493203523;1.2090597463;0
-1.1857866408;0.3256918789;-1.3978118941;-0.0078934544;2.2334057589;-0.3978060584;-1.4358395312;-0.0379060097;-1.4228295409;1.7941656127;0.4641000269;2.1415791287;0.3670613413;0.926628132;-1.6642673808;-1.9913528632;-1.1524275362;-0.3139853628;1.9618154937;1.370000851;-0.3594434687;0.9231832759;0.5106325943;6.5309927515;0.2700564815;0.7173123087;-1.2146566307;-0.7892049177;0.0179826678;2.3174346504;0.9859335764;1.0683478625;-2.745660279;0.5582741843;0.5884578976;-0.6364778113;2.8297791634;-1.0639270959;-0.8093725579;1.5924240078;0
-1.698071923;0.7326783812;-0.0972875454;0.1416966776;5.6545213244;0.4430145534;3.3585943339;0.7087893183;-0.9710573459;0.3154874713;-0.6085571365;-1.0271231799;1.0543081049;0.2721983364;2.4026577592;0.305959111;0.5684928845;-0.3934161662;4.0162709369;-0.8667045199;0.1992704458;-0.6369842311;4.6563717035;10.5650802521;0.5439640053;2.4107859064;0.327064284;1.4228458101;1.6100414326;-2.4247247753;0.6349588804;-0.5691238084;-3.8217379595;-0.8748127811;3.3204931952;-0.5086058104;2.1729982092;-0.8100676518;-4.2276417965;1.1985594695;1
-1.6315834317;0.9988961464;-0.2125009751;-0.5276295991;12.4012425535;-0.0343961014;-2.9578470454;-1.2855004441;-1.020668733;-0.9401610272;-0.0456888011;-0.801872703;0.7019639438;-0.2258853924;3.31608787;1.0155521175;0.7407828062;0.3751765561;-1.8390446229;-1.1332118555;-1.1067887021;-0.3369703315;3.4971824142;9.0244695688;-0.3130862611;-0.2478311492;0.4591689619;0.0238877684;-2.3301908002;-2.6596370718;-1.0711996872;-0.9337551291;-4.2721644423;0.8708495645;0.7417701487;0.352955681;-1.4054053939;-0.2548847315;0.1440251349;-1.3669741759;1
0.4344531778;-1.248021192;0.1529245174;-1.0407544133;4.1553209385;-1.4546346016;4.1782451263;0.1699391086;0.4998839997;0.5092803895;0.6613709774;0.2291778775;-6.3252177707;-0.5484901368;0.5540185811;0.5681525017;0.1918928245;-0.2012047434;-0.3812384637;0.1323609105;0.2452124009;1.5286531051;4.1648598867;2.4160294982;-0.6503751691;-0.8465223306;-1.5692951999;1.9146878239;-0.3109452198;-4.0015033681;-1.6278944727;-1.4195614507;-1.4981413009;0.5077682752;-0.1252379776;-0.5793820412;0.3754946309;0.1143131755;-2.2472452678;-0.1728568117;0
-0.4452480883;2.2710089248;1.3217747091;0.2561257005;-7.3871411279;0.6790743185;0.5274484389;-3.3548794768;-0.561185422;-0.3620087082;0.078415995;0.571111096;-0.2388472353;0.4395128928;-5.9618895324;0.1188327157;-0.7643739978;1.4728302356;-3.1123122726;-0.9269892212;0.2553498918;0.2177138206;-3.7357917833;-3.4524015618;0.176882105;-0.7024474975;0.8438990782;1.9137397582;0.1304787525;-2.8859883674;0.043867667;0.41428088;0.7287401599;-0.2035707943;2.3023521312;-0.8700022865;0.3045972082;-0.9269813083;5.1844346077;0.880473555;0
0.5614338987;0.4462434902;0.7928640229;-0.0820069675;0.9377405573;0.557527374;-0.6736349195;3.4863504889;-0.1656711398;-0.358384052;-0.9729839652;0.0378531133;-5.4770273334;0.4911425481;-1.2101904239;-0.4711902713;-1.1145247329;1.9343317812;0.8270581825;0.3292010416;0.2872783629;-0.0906840804;0.4997046852;-1.1282697456;-0.9779758665;0.5579862671;-0.377419997;0.7164851944;-2.5279254987;1.995271108;-1.2152057796;-0.5711151638;2.490844553;0.0545192685;-0.9916658846;0.1081547683;4.0395111119;-1.7324007977;-2.5545244469;0.7820187189;0
1.4888346475;0.7165327382;-0.0371180058;-0.6059620887;2.1953526623;0.6701751586;-3.4358817007;0.5820052401;-0.9447681411;-2.6504870929;0.7061214111;-1.4602106635;12.1864453018;0.1072277678;4.9361222523;-0.577867827;-0.6237640645;0.8186004736;1.7553004957;1.4675721964;-1.4185049188;0.5041670273;0.031729851;4.3077239191;0.4899825165;-0.2122013553;-1.822949677;1.2385019603;2.9224542281;-0.3940414666;-1.2318397181;-0.8665935287;-2.4414986983;0.6871445249;3.9992913896;0.2035783243;-1.8914289675;1.008874544;0.0750752043;2.2890320218;1
-1.0837336335;-0.2074593448;0.1581056478;0.6647834721;3.3824244628;-0.768143977;2.8923760919;1.8282609045;1.1206612052;0.9781671662;1.3263096587;-0.0325058016;-6.7635426623;0.2048818074;-1.6961044225;0.0534839774;0.3011171401;0.8007585518;-1.1641830308;0.497447074;-0.2222249121;0.923472114;2.2683318915;0.9316365762;1.2765787504;1.4503561223;-1.1876208829;-1.2895704132;-1.3079345795;-1.8282875317;0.0550903879;-0.7779752912;-1.5817527241;-0.019427568;-1.497183991;-0.8898610415;0.1656230535;-1.0126579971;-1.8949717273;-1.5613571209;0
0.4464911116;-0.4425208898;0.8948724234;1.0057775337;5.9995024955;0.0385086235;-1.5126591757;-2.4433053454;1.6775795816;-0.9627035041;-0.8001079255;-2.8780437341;-1.4446877084;-0.4265136084;3.0053228945;-0.7592651313;0.5846558715;-1.6832032153;-4.3803058444;-0.0488834164;0.3098658529;1.5242308393;1.7757322743;4.9587929561;1.1805230052;0.0532766651;0.8858291598;-0.1766853081;-0.5149467413;0.3479112637;-0.5718799346;1.5234846412;-4.0886887113;1.174175208;0.4245019072;0.1431278488;1.5349617672;1.7600212479;0.9519031076;-1.0895448409;1
0.1308293368;-0.34893842;0.2982853761;-0.4058951029;0.8928867143;0.0011492973;0.9776401033;3.1682722988;0.6632664351;-1.4079689542;0.1478359449;-0.2977515056;1.2238725928;1.7672751168;2.8665141233;-0.6698187001;1.021424711;0.8522999646;-0.3378741778;-1.2629585983;-0.0761394483;0.242352058;1.4117855006;-1.1856163613;1.4216571208;0.8864638018;-1.7918469489;-0.4626385623;1.4112291039;-0.9760998644;1.1541140128;0.7155720996;-1.5872199582;-2.1273045762;1.1374359579;-1.3097316532;-0.3876771808;1.0425286848;-2.5869640547;1.6450471593;1
1.3529449145;0.7668987808;0.3787317867;-0.7209643221;2.4526607712;-0.5261889929;0.9275801817;-4.784104063;-0.3483371662;-0.9411914603;0.9955627375;-0.5048793816;-11.3063479329;-0.4768519756;-2.331600148;-0.7359086715;-0.3872464779;-0.8984618269;-0.0727812977;-2.2807205929;-0.3383626941;-1.0969562787;1.6973849401;-1.1390376767;0.167822681;0.6167232048;1.3266473222;0.178212247;-5.7464315014;-4.2626664159;0.9297402821;0.4485596626;3.3261344375;0.555887382;-5.5987107505;-0.0677649899;-2.1318402062;-0.9940992262;-3.567861967;0.6261042404;0
0.4277879466;-1.8331899115;-0.1754453343;-0.4154374399;12.2542315808;-2.5305300647;-2.6268540336;-2.0252628464;0.4324156152;-0.4826127856;-0.0449306055;-0.4737374765;-2.8684747675;-1.3295351061;2.8567842551;-1.2200640181;-1.5571743935;1.468619406;1.8152542517;-0.2030788471;-1.6993136923;1.6068281661;4.2040764819;7.6911609941;1.040866803;0.2578975557;-0.8104233915;-0.120877475;-2.370028472;-2.8008151911;-0.7828764883;1.9498705895;-2.9151773181;-0.0188022268;-2.6959853578;0.1718282896;-0.305109433;0.4688323542;-1.9573341353;2.8339869288;1
